project_code,identity_key,prediction_month,state,sector,ministry,agency,project_age_months,progress_current,expenditure_current,original_cost_current,revised_cost_current,effective_target_months_from_cutoff,progress_change_1m,progress_change_3m,progress_velocity_3m,progress_acceleration_3m,expenditure_change_1m,expenditure_change_3m,expenditure_velocity_3m,cost_revision_count_to_date,last_cost_revision_pct,months_since_cost_revision,schedule_revision_count_to_date,months_since_schedule_revision,months_since_material_progress_change,expenditure_to_original_cost,expenditure_to_revised_cost,cost_revision_pct_current,months_observed,months_since_first_observation,revised_cost_missing,progress_missing,future_cost_increase_5pct_6m
705588,P:705588,2025-07,Uttar Pradesh,Railways,Ministry of Railways,CAO/C/II/NR,100.000000,70.000000,1100.000000,722.000000,1194.000000,8.000000,,,,,,,,0,,,0,,,1.523546,0.921273,0.653740,1,0,0,0,0
705588,P:705588,2025-08,Uttar Pradesh,Railways,Ministry of Railways,CAO/C/II/NR,101.000000,70.000000,1550.000000,722.000000,1194.000000,7.000000,0.000000,,,,450.000000,,,0,,,0,,,2.146814,1.298157,0.653740,2,1,0,0,0
705588,P:705588,2025-09,Uttar Pradesh,Railways,Ministry of Railways,CAO/C/II/NR,102.000000,70.000000,1567.000000,722.000000,1194.000000,6.000000,0.000000,,,0.000000,17.000000,,,0,,,0,,,2.170360,1.312395,0.653740,3,2,0,0,0
705588,P:705588,2025-10,Uttar Pradesh,Railways,Ministry of Railways,CAO/C/II/NR,103.000000,70.000000,1567.000000,722.000000,1194.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,467.000000,155.666667,0,,,0,,,2.170360,1.312395,0.653740,4,3,0,0,0
705588,P:705588,2025-11,Uttar Pradesh,Railways,Ministry of Railways,CAO/C/II/NR,104.000000,70.000000,1567.000000,722.000000,1194.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.000000,5.666667,0,,,0,,,2.170360,1.312395,0.653740,5,4,0,0,0
705588,P:705588,2025-12,Uttar Pradesh,Railways,Ministry of Railways,CAO/C/II/NR,105.000000,70.000000,1601.000000,722.000000,1194.000000,3.000000,0.000000,0.000000,0.000000,0.000000,34.000000,34.000000,11.333333,0,,,0,,,2.217452,1.340871,0.653740,6,5,0,0,0
705588,P:705588,2026-01,Uttar Pradesh,Railways,Ministry of Railways,CAO/C/II/NR,106.000000,70.000000,1619.000000,722.000000,1194.000000,2.000000,0.000000,0.000000,0.000000,0.000000,18.000000,52.000000,17.333333,0,,,0,,,2.242382,1.355946,0.653740,7,6,0,0,1
705598,P:705598,2025-07,"Madhya Pradesh, Uttar Pradesh",Railways,Ministry of Railways,CAO/C/NCR,88.000000,93.000000,1884.840000,2002.000000,2002.000000,8.000000,,,,,,,,0,,,0,,,0.941479,0.941479,0.000000,1,0,0,0,0
705598,P:705598,2025-08,"Madhya Pradesh, Uttar Pradesh",Railways,Ministry of Railways,CAO/C/NCR,89.000000,93.000000,1795.860000,2002.000000,2002.000000,7.000000,0.000000,,,,-88.980000,,,0,,,0,,,0.897033,0.897033,0.000000,2,1,0,0,0
705598,P:705598,2025-09,"Madhya Pradesh, Uttar Pradesh",Railways,Ministry of Railways,CAO/C/NCR,90.000000,93.000000,1806.860000,2002.000000,2002.000000,6.000000,0.000000,,,0.000000,11.000000,,,0,,,0,,,0.902527,0.902527,0.000000,3,2,0,0,0
705598,P:705598,2025-10,"Madhya Pradesh, Uttar Pradesh",Railways,Ministry of Railways,CAO/C/NCR,91.000000,93.000000,1806.860000,2002.000000,2002.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-77.980000,-25.993333,0,,,0,,,0.902527,0.902527,0.000000,4,3,0,0,0
705598,P:705598,2025-11,"Madhya Pradesh, Uttar Pradesh",Railways,Ministry of Railways,CAO/C/NCR,92.000000,93.000000,1831.860000,2002.000000,2002.000000,4.000000,0.000000,0.000000,0.000000,0.000000,25.000000,36.000000,12.000000,0,,,0,,,0.915015,0.915015,0.000000,5,4,0,0,0
705598,P:705598,2025-12,"Madhya Pradesh, Uttar Pradesh",Railways,Ministry of Railways,CAO/C/NCR,93.000000,93.000000,1843.190000,2002.000000,2002.000000,3.000000,0.000000,0.000000,0.000000,0.000000,11.330000,36.330000,12.110000,0,,,0,,,0.920674,0.920674,0.000000,6,5,0,0,0
705598,P:705598,2026-01,"Madhya Pradesh, Uttar Pradesh",Railways,Ministry of Railways,CAO/C/NCR,94.000000,93.000000,1862.020000,2002.000000,2002.000000,2.000000,0.000000,0.000000,0.000000,0.000000,18.830000,55.160000,18.386667,0,,,0,,,0.930080,0.930080,0.000000,7,6,0,0,0
705608,P:705608,2025-07,"Madhya Pradesh, Uttar Pradesh",Railways,Ministry of Railways,North Central Railway,100.000000,53.000000,1989.000000,4330.000000,4330.000000,8.000000,,,,,,,,0,,,0,,,0.459353,0.459353,0.000000,1,0,0,0,0
705608,P:705608,2025-08,"Madhya Pradesh, Uttar Pradesh",Railways,Ministry of Railways,North Central Railway,101.000000,55.000000,2184.560000,4330.000000,4330.000000,7.000000,2.000000,,,,195.560000,,,0,,,0,,0.000000,0.504517,0.504517,0.000000,2,1,0,0,0
705608,P:705608,2025-09,"Madhya Pradesh, Uttar Pradesh",Railways,Ministry of Railways,North Central Railway,77.000000,60.000000,2362.910000,4330.000000,4330.000000,6.000000,5.000000,,,3.000000,178.350000,,,0,,,0,,0.000000,0.545707,0.545707,0.000000,3,2,0,0,0
705608,P:705608,2025-10,"Madhya Pradesh, Uttar Pradesh",Railways,Ministry of Railways,North Central Railway,78.000000,60.000000,2417.110000,4330.000000,4330.000000,5.000000,0.000000,7.000000,2.333333,-5.000000,54.200000,428.110000,142.703333,0,,,0,,1.000000,0.558224,0.558224,0.000000,4,3,0,0,0
705608,P:705608,2025-11,"Madhya Pradesh, Uttar Pradesh",Railways,Ministry of Railways,North Central Railway,79.000000,62.000000,2456.100000,4330.000000,4330.000000,4.000000,2.000000,7.000000,2.333333,2.000000,38.990000,271.540000,90.513333,0,,,0,,0.000000,0.567229,0.567229,0.000000,5,4,0,0,0
705608,P:705608,2025-12,"Madhya Pradesh, Uttar Pradesh",Railways,Ministry of Railways,North Central Railway,80.000000,62.000000,2388.710000,4330.000000,4330.000000,3.000000,0.000000,2.000000,0.666667,-2.000000,-67.390000,25.800000,8.600000,0,,,0,,1.000000,0.551665,0.551665,0.000000,6,5,0,0,0
705608,P:705608,2026-01,"Madhya Pradesh, Uttar Pradesh",Railways,Ministry of Railways,North Central Railway,81.000000,63.000000,2484.540000,4330.000000,4330.000000,2.000000,1.000000,3.000000,1.000000,1.000000,95.830000,67.430000,22.476667,0,,,0,,0.000000,0.573797,0.573797,0.000000,7,6,0,0,0
705610,P:705610,2025-07,"Andhra Pradesh, Karnataka",Railways,Ministry of Railways,South Central Railway [SCR] - I,111.000000,50.000000,381.000000,302.000000,543.000000,5.000000,,,,,,,,0,,,0,,,1.261589,0.701657,0.798013,1,0,0,0,0
705610,P:705610,2025-08,"Andhra Pradesh, Karnataka",Railways,Ministry of Railways,South Central Railway [SCR] - I,112.000000,50.000000,381.000000,302.000000,543.000000,4.000000,0.000000,,,,0.000000,,,0,,,0,,,1.261589,0.701657,0.798013,2,1,0,0,0
705610,P:705610,2025-09,"Andhra Pradesh, Karnataka",Railways,Ministry of Railways,South Central Railway [SCR] - I,113.000000,50.000000,381.000000,302.000000,543.000000,3.000000,0.000000,,,0.000000,0.000000,,,0,,,0,,,1.261589,0.701657,0.798013,3,2,0,0,0
705610,P:705610,2025-10,"Andhra Pradesh, Karnataka",Railways,Ministry of Railways,South Central Railway [SCR] - I,114.000000,50.000000,381.000000,302.000000,543.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,,,1.261589,0.701657,0.798013,4,3,0,0,0
705610,P:705610,2025-11,"Andhra Pradesh, Karnataka",Railways,Ministry of Railways,South Central Railway [SCR] - I,115.000000,50.000000,381.000000,302.000000,543.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,,,1.261589,0.701657,0.798013,5,4,0,0,0
705610,P:705610,2025-12,"Andhra Pradesh, Karnataka",Railways,Ministry of Railways,South Central Railway [SCR] - II,116.000000,50.000000,381.000000,302.000000,543.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,,,1.261589,0.701657,0.798013,6,5,0,0,0
705610,P:705610,2026-01,"Andhra Pradesh, Karnataka",Railways,Ministry of Railways,South Central Railway [SCR] - II,117.000000,89.000000,544.650000,302.000000,543.000000,2.000000,39.000000,39.000000,13.000000,39.000000,163.650000,163.650000,54.550000,0,,,1,0.000000,0.000000,1.803477,1.003039,0.798013,7,6,0,0,1
705612,P:705612,2025-07,"Andhra Pradesh, Telangana",Railways,Ministry of Railways,South Central Railway [SCR] - II,131.000000,90.000000,2915.490000,1953.000000,3363.000000,5.000000,,,,,,,,0,,,0,,,1.492826,0.866931,0.721966,1,0,0,0,0
705612,P:705612,2025-08,"Andhra Pradesh, Telangana",Railways,Ministry of Railways,South Central Railway [SCR] - II,132.000000,91.000000,3073.740000,1953.000000,3363.000000,4.000000,1.000000,,,,158.250000,,,0,,,0,,0.000000,1.573856,0.913988,0.721966,2,1,0,0,0
705612,P:705612,2025-09,"Andhra Pradesh, Telangana",Railways,Ministry of Railways,South Central Railway [SCR] - II,133.000000,92.000000,3246.080000,1953.000000,3363.000000,3.000000,1.000000,,,0.000000,172.340000,,,0,,,0,,0.000000,1.662099,0.965233,0.721966,3,2,0,0,0
705612,P:705612,2025-10,"Andhra Pradesh, Telangana",Railways,Ministry of Railways,South Central Railway [SCR] - II,134.000000,94.000000,3436.150000,1953.000000,3363.000000,2.000000,2.000000,4.000000,1.333333,1.000000,190.070000,520.660000,173.553333,0,,,0,,0.000000,1.759421,1.021751,0.721966,4,3,0,0,0
705612,P:705612,2025-11,"Andhra Pradesh, Telangana",Railways,Ministry of Railways,South Central Railway [SCR] - II,135.000000,94.000000,3625.290000,1953.000000,3363.000000,1.000000,0.000000,3.000000,1.000000,-2.000000,189.140000,551.550000,183.850000,0,,,0,,1.000000,1.856267,1.077993,0.721966,5,4,0,0,0
705612,P:705612,2025-12,"Andhra Pradesh, Telangana",Railways,Ministry of Railways,South Central Railway [SCR] - II,136.000000,94.000000,4037.290000,1953.000000,3363.000000,0.000000,0.000000,2.000000,0.666667,0.000000,412.000000,791.210000,263.736667,0,,,0,,2.000000,2.067225,1.200503,0.721966,6,5,0,0,0
705613,P:705613,2025-07,"Maharashtra, Telangana",Railways,Ministry of Railways,South Central Railway [SCR] - II,105.000000,92.000000,3142.350000,2595.000000,3071.000000,4.000000,,,,,,,,0,,,0,,,1.210925,1.023233,0.183430,1,0,0,0,0
705613,P:705613,2025-08,"Maharashtra, Telangana",Railways,Ministry of Railways,South Central Railway [SCR] - II,106.000000,93.000000,3223.670000,2595.000000,3071.000000,3.000000,1.000000,,,,81.320000,,,0,,,0,,0.000000,1.242262,1.049713,0.183430,2,1,0,0,0
705613,P:705613,2025-09,"Maharashtra, Telangana",Railways,Ministry of Railways,South Central Railway [SCR] - II,107.000000,94.000000,3293.040000,2595.000000,3071.000000,2.000000,1.000000,,,0.000000,69.370000,,,0,,,0,,0.000000,1.268994,1.072302,0.183430,3,2,0,0,0
705613,P:705613,2025-10,"Maharashtra, Telangana",Railways,Ministry of Railways,South Central Railway [SCR] - II,108.000000,94.000000,3396.310000,2595.000000,3071.000000,1.000000,0.000000,2.000000,0.666667,-1.000000,103.270000,253.960000,84.653333,0,,,0,,1.000000,1.308790,1.105930,0.183430,4,3,0,0,0
705613,P:705613,2025-11,"Maharashtra, Telangana",Railways,Ministry of Railways,South Central Railway [SCR] - II,109.000000,94.000000,3409.310000,2595.000000,3071.000000,0.000000,0.000000,1.000000,0.333333,0.000000,13.000000,185.640000,61.880000,0,,,0,,2.000000,1.313800,1.110163,0.183430,5,4,0,0,0
705613,P:705613,2025-12,"Maharashtra, Telangana",Railways,Ministry of Railways,South Central Railway [SCR] - II,110.000000,94.000000,3580.190000,2595.000000,3071.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,170.880000,287.150000,95.716667,0,,,0,,3.000000,1.379649,1.165806,0.183430,6,5,0,0,0
705616,P:705616,2025-07,"Chhattisgarh, Odisha",Railways,Ministry of Railways,SECR,106.000000,88.000000,2124.150000,2140.000000,2979.000000,5.000000,,,,,,,,0,,,0,,,0.992593,0.713041,0.392056,1,0,0,0,0
705616,P:705616,2025-08,"Chhattisgarh, Odisha",Railways,Ministry of Railways,SECR,107.000000,89.000000,2143.640000,2140.000000,2979.000000,4.000000,1.000000,,,,19.490000,,,0,,,0,,0.000000,1.001701,0.719584,0.392056,2,1,0,0,0
705616,P:705616,2025-09,"Chhattisgarh, Odisha",Railways,Ministry of Railways,SECR,108.000000,92.000000,2160.070000,2140.000000,2979.000000,3.000000,3.000000,,,2.000000,16.430000,,,0,,,0,,0.000000,1.009379,0.725099,0.392056,3,2,0,0,0
705616,P:705616,2025-10,"Chhattisgarh, Odisha",Railways,Ministry of Railways,SECR,109.000000,93.000000,2196.740000,2140.000000,2979.000000,2.000000,1.000000,5.000000,1.666667,-2.000000,36.670000,72.590000,24.196667,0,,,0,,0.000000,1.026514,0.737409,0.392056,4,3,0,0,0
705616,P:705616,2025-11,"Chhattisgarh, Odisha",Railways,Ministry of Railways,SECR,110.000000,93.000000,2189.750000,2140.000000,2979.000000,4.000000,0.000000,4.000000,1.333333,-1.000000,-6.990000,46.110000,15.370000,0,,,1,0.000000,1.000000,1.023248,0.735062,0.392056,5,4,0,0,0
705616,P:705616,2025-12,"Chhattisgarh, Odisha",Railways,Ministry of Railways,SECR,111.000000,93.000000,2198.050000,2140.000000,2979.000000,3.000000,0.000000,1.000000,0.333333,0.000000,8.300000,37.980000,12.660000,0,,,1,1.000000,2.000000,1.027126,0.737848,0.392056,6,5,0,0,0
705616,P:705616,2026-01,"Chhattisgarh, Odisha",Railways,Ministry of Railways,SECR,112.000000,94.000000,2217.720000,2140.000000,2979.000000,2.000000,1.000000,1.000000,0.333333,1.000000,19.670000,20.980000,6.993333,0,,,1,2.000000,0.000000,1.036318,0.744451,0.392056,7,6,0,0,0
705617,P:705617,2025-07,"Chhattisgarh, Maharashtra",Railways,Ministry of Railways,South East Central Railway [SECR] - II,103.000000,95.000000,3163.080000,3545.000000,3545.000000,11.000000,,,,,,,,0,,,0,,,0.892265,0.892265,0.000000,1,0,0,0,0
705617,P:705617,2025-08,"Chhattisgarh, Maharashtra",Railways,Ministry of Railways,South East Central Railway [SECR] - II,104.000000,95.000000,3428.260000,3545.000000,3545.000000,10.000000,0.000000,,,,265.180000,,,0,,,0,,,0.967069,0.967069,0.000000,2,1,0,0,0
705617,P:705617,2025-09,"Chhattisgarh, Maharashtra",Railways,Ministry of Railways,South East Central Railway [SECR] - II,105.000000,96.000000,3466.530000,3545.000000,3545.000000,9.000000,1.000000,,,1.000000,38.270000,,,0,,,0,,0.000000,0.977865,0.977865,0.000000,3,2,0,0,0
705617,P:705617,2025-10,"Chhattisgarh, Maharashtra",Railways,Ministry of Railways,South East Central Railway [SECR] - II,106.000000,96.000000,3507.040000,3545.000000,3545.000000,8.000000,0.000000,1.000000,0.333333,-1.000000,40.510000,343.960000,114.653333,0,,,0,,1.000000,0.989292,0.989292,0.000000,4,3,0,0,0
705617,P:705617,2025-11,"Chhattisgarh, Maharashtra",Railways,Ministry of Railways,South East Central Railway [SECR] - II,107.000000,96.000000,3518.690000,3545.000000,3545.000000,7.000000,0.000000,1.000000,0.333333,0.000000,11.650000,90.430000,30.143333,0,,,0,,2.000000,0.992578,0.992578,0.000000,5,4,0,0,0
705617,P:705617,2025-12,"Chhattisgarh, Maharashtra",Railways,Ministry of Railways,South East Central Railway [SECR] - II,108.000000,96.000000,3555.140000,3545.000000,3545.000000,6.000000,0.000000,0.000000,0.000000,0.000000,36.450000,88.610000,29.536667,0,,,0,,3.000000,1.002860,1.002860,0.000000,6,5,0,0,0
705617,P:705617,2026-01,"Chhattisgarh, Maharashtra",Railways,Ministry of Railways,South East Central Railway [SECR] - II,109.000000,96.000000,3589.670000,3545.000000,3545.000000,5.000000,0.000000,0.000000,0.000000,0.000000,34.530000,82.630000,27.543333,0,,,0,,4.000000,1.012601,1.012601,0.000000,7,6,0,0,0
705628,P:705628,2025-07,"Jharkhand, Odisha",Railways,Ministry of Railways,South Eastern Railway - JH,101.000000,85.000000,2458.150000,3029.000000,3029.000000,11.000000,,,,,,,,0,,,0,,,0.811538,0.811538,0.000000,1,0,0,0,0
705628,P:705628,2025-08,"Jharkhand, Odisha",Railways,Ministry of Railways,South Eastern Railway - JH,102.000000,85.000000,2470.120000,3029.000000,3029.000000,10.000000,0.000000,,,,11.970000,,,0,,,0,,,0.815490,0.815490,0.000000,2,1,0,0,0
705628,P:705628,2025-09,"Jharkhand, Odisha",Railways,Ministry of Railways,South Eastern Railway - JH,103.000000,86.000000,2487.310000,3029.000000,3029.000000,9.000000,1.000000,,,1.000000,17.190000,,,0,,,0,,0.000000,0.821165,0.821165,0.000000,3,2,0,0,0
705628,P:705628,2025-10,"Jharkhand, Odisha",Railways,Ministry of Railways,South Eastern Railway - JH,104.000000,86.000000,2501.090000,3029.000000,3029.040000,8.000000,0.000000,1.000000,0.333333,-1.000000,13.780000,42.940000,14.313333,1,0.000013,0.000000,0,,1.000000,0.825715,0.825704,0.000013,4,3,0,0,0
705628,P:705628,2025-11,"Jharkhand, Odisha",Railways,Ministry of Railways,South Eastern Railway - JH,105.000000,87.000000,2525.280000,3029.000000,3029.040000,7.000000,1.000000,2.000000,0.666667,1.000000,24.190000,55.160000,18.386667,1,0.000013,1.000000,0,,0.000000,0.833701,0.833690,0.000013,5,4,0,0,0
705628,P:705628,2025-12,"Jharkhand, Odisha",Railways,Ministry of Railways,South Eastern Railway - JH,106.000000,87.000000,2533.000000,3029.000000,3029.040000,6.000000,0.000000,1.000000,0.333333,-1.000000,7.720000,45.690000,15.230000,1,0.000013,2.000000,0,,1.000000,0.836250,0.836239,0.000013,6,5,0,0,0
705628,P:705628,2026-01,"Jharkhand, Odisha",Railways,Ministry of Railways,South Eastern Railway - JH,107.000000,87.000000,2551.560000,3029.000000,3029.040000,5.000000,0.000000,1.000000,0.333333,0.000000,18.560000,50.470000,16.823333,1,0.000013,3.000000,0,,2.000000,0.842377,0.842366,0.000013,7,6,0,0,0
705629,P:705629,2025-07,"Odisha, Bengal",Railways,Ministry of Railways,South Eastern Railway [SER] - I,100.000000,65.000000,2188.000000,2400.000000,2400.000000,11.000000,,,,,,,,0,,,0,,,0.911667,0.911667,0.000000,1,0,0,0,1
705629,P:705629,2025-08,"Odisha, Bengal",Railways,Ministry of Railways,South Eastern Railway [SER] - I,101.000000,65.000000,2236.900000,2400.000000,2400.000000,10.000000,0.000000,,,,48.900000,,,0,,,0,,,0.932042,0.932042,0.000000,2,1,0,0,1
705629,P:705629,2025-09,"Odisha, West, Bengal",Railways,Ministry of Railways,South Eastern Railway [SER] - I,102.000000,65.000000,2278.800000,2400.000000,2400.000000,9.000000,0.000000,,,0.000000,41.900000,,,0,,,0,,,0.949500,0.949500,0.000000,3,2,0,0,1
705629,P:705629,2025-10,"Odisha, West, Bengal",Railways,Ministry of Railways,South Eastern Railway [SER] - I,103.000000,66.000000,2311.950000,2400.000000,2400.000000,8.000000,1.000000,1.000000,0.333333,1.000000,33.150000,123.950000,41.316667,0,,,0,,0.000000,0.963312,0.963312,0.000000,4,3,0,0,1
705629,P:705629,2025-11,"Odisha, West, Bengal",Railways,Ministry of Railways,South Eastern Railway [SER] - I,104.000000,66.000000,2344.370000,2400.000000,3425.320000,7.000000,0.000000,1.000000,0.333333,-1.000000,32.420000,107.470000,35.823333,1,0.427217,0.000000,0,,1.000000,0.976821,0.684424,0.427217,5,4,0,0,0
705629,P:705629,2025-12,"Odisha, West, Bengal",Railways,Ministry of Railways,South Eastern Railway [SER] - I,105.000000,66.000000,2404.720000,2400.000000,3425.320000,6.000000,0.000000,1.000000,0.333333,0.000000,60.350000,125.920000,41.973333,1,0.427217,1.000000,0,,2.000000,1.001967,0.702042,0.427217,6,5,0,0,0
705629,P:705629,2026-01,"Odisha, West, Bengal",Railways,Ministry of Railways,South Eastern Railway [SER] - I,106.000000,67.000000,2481.920000,2400.000000,3425.320000,5.000000,1.000000,1.000000,0.333333,1.000000,77.200000,169.970000,56.656667,1,0.427217,2.000000,0,,0.000000,1.034133,0.724580,0.427217,7,6,0,0,0
705632,P:705632,2025-07,"Andhra Pradesh, Telangana",Railways,Ministry of Railways,South Central Railway [SCR] - II,111.000000,91.000000,870.000000,647.000000,904.000000,5.000000,,,,,,,,0,,,0,,,1.344668,0.962389,0.397218,1,0,0,0,0
705632,P:705632,2025-08,"Andhra Pradesh, Telangana",Railways,Ministry of Railways,South Central Railway [SCR] - II,112.000000,91.000000,888.910000,647.000000,904.000000,4.000000,0.000000,,,,18.910000,,,0,,,0,,,1.373895,0.983308,0.397218,2,1,0,0,0
705632,P:705632,2025-09,"Andhra Pradesh, Telangana",Railways,Ministry of Railways,South Central Railway [SCR] - II,113.000000,92.000000,901.100000,647.000000,904.000000,3.000000,1.000000,,,1.000000,12.190000,,,0,,,0,,0.000000,1.392736,0.996792,0.397218,3,2,0,0,0
705632,P:705632,2025-10,"Andhra Pradesh, Telangana",Railways,Ministry of Railways,South Central Railway [SCR] - II,114.000000,92.000000,945.510000,647.000000,904.000000,2.000000,0.000000,1.000000,0.333333,-1.000000,44.410000,75.510000,25.170000,0,,,0,,1.000000,1.461376,1.045918,0.397218,4,3,0,0,0
705632,P:705632,2025-11,"Andhra Pradesh, Telangana",Railways,Ministry of Railways,South Central Railway [SCR] - II,115.000000,93.000000,973.780000,647.000000,904.000000,1.000000,1.000000,2.000000,0.666667,1.000000,28.270000,84.870000,28.290000,0,,,0,,0.000000,1.505070,1.077190,0.397218,5,4,0,0,0
705632,P:705632,2025-12,"Andhra Pradesh, Telangana",Railways,Ministry of Railways,South Central Railway [SCR] - II,116.000000,93.000000,1048.580000,647.000000,904.000000,0.000000,0.000000,1.000000,0.333333,-1.000000,74.800000,147.480000,49.160000,0,,,0,,1.000000,1.620680,1.159934,0.397218,6,5,0,0,0
705632,P:705632,2026-01,"Andhra Pradesh, Telangana",Railways,Ministry of Railways,South Central Railway [SCR] - II,117.000000,93.000000,1060.150000,647.000000,904.000000,-1.000000,0.000000,1.000000,0.333333,0.000000,11.570000,114.640000,38.213333,0,,,0,,2.000000,1.638563,1.172732,0.397218,7,6,0,0,0
705633,P:705633,2025-07,Andhra Pradesh,Railways,Ministry of Railways,South Central Railway [SCR] - II,92.000000,92.000000,4112.590000,3733.000000,4295.000000,17.000000,,,,,,,,0,,,0,,,1.101685,0.957530,0.150549,1,0,0,0,0
705633,P:705633,2025-08,Andhra Pradesh,Railways,Ministry of Railways,South Central Railway [SCR] - II,93.000000,92.000000,4213.010000,3733.000000,4295.000000,16.000000,0.000000,,,,100.420000,,,0,,,0,,,1.128586,0.980910,0.150549,2,1,0,0,0
